SMILES,score
CCN(C)CC1(CNc2ccc(NC(=O)OC(C)(C)C)cc2Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)CCC(C)CC1,11.88
Cc1ccc(O)c(C(O)CCNc2cc(-n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)cc(Cl)n2)c1,10.18
CCN1CCCC(Nc2ccnc(Nc3cc(Cl)ccc3C(n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)S(=O)(=O)c3ccc(C)cc3)n2)C1,11.85
CC(=O)N(c1ncc(-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cc1Br)C(CCN)C(F)F,7.61
CC1(C)C(CO)CC1Nc1cc(Br)cc(Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c1,10.06
CN1CCC(CNc2ccc(Nc3cccc(Br)c3CCn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)nc2)CC1,12.21
OCC(c1nnnn1CCc1ccc(F)cc1NCCCNCCn1ccnc1)N1CCc2cccc(Cl)c2C1,9.56
NCCCCNC(=O)Cc1ccc(Nc2ccc(NC(=O)Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c(C(F)(F)F)c2)cc1,5.5
COC(=O)NCC1CCCC1Nc1ccc(C(C)n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c(C)c1,10.59
Cc1cccc(N(C)CCC(C)(CO)Nc2ccc(-n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c(C)n2)c1,10.12
CC(c1ccco1)N(c1cc(Br)c(-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c(Br)c1)C1CC(N)C1,10.65
Cc1ccc(NC2CC(O)C2)c(Nc2ccc(Br)c(CCn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c2)c1,10.39
COc1cccc(N(CCCN)CCNCCCN)c1-n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,6.62
Cc1cc(N2CC(C)CC(N)C2c2cccc(CN)c2)ccc1CCn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,7.55
CC(c1cc(F)c(NCC2CCN(Cc3ncnn3C)C2)nc1Cl)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,10.66
CSc1cccc(N(CCCN)c2cc(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)cnc2Cl)c1,9.0
COc1ccc(NCC(C)(O)CN2CCSCC2)cc1-n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,16.59
CC#CCCC1(O)CC(Nc2ccc(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c(OC)c2)C1,5.86
CCCN(CCC1CCCC1Nc1ccsc1CCn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1)C(C)C,10.75
CC(C)N1CC2CCC1C(Nc1ccc(F)c(-n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c1)C2,10.99
CCC(C)(O)C(C)(CC)CNc1ccc(Br)c(-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c1,10.78
COC(=O)c1ccc(C(C)n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cc1NCC1(C(O)c2cncnc2)CC1,13.71
CCC(CCN1CCCC1)Nc1cc(CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)ccc1C(F)(F)F,10.95
CC(CCNc1ncc(C(C)n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)s1)CN1CCOCC1,8.56
CC(O)CC(C)(CNc1cc(F)cc(CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c1)C(C)O,10.91
CC1(C)CCC(CCO)(C(C)(C)Nc2ccc(C(F)(F)F)cc2CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)C1,7.75
CCNS(=O)(=O)N1CCCC(Nc2cc(CCn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)ccc2F)CC1,13.5
CC(CNc1nc2ccccc2cc1Cn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1)CNC1CCCCC1,7.59
OCC(c1nnnn1Cc1cc(NCCCCN2CC3C4C=CC(CC4)C3C2)ccc1F)N1CCc2cccc(Cl)c2C1,9.65
COc1ccccc1NC1CC(Nc2cc(Br)c(OC)c(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c2)C1,12.37
Cc1cc(N(c2ccc(-n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)cc2F)C2CC(N)C2)ncn1,10.67
CCCN(C)CCCC(Nc1cc(Cl)ccc1-n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1)c1ccccc1,9.53
CC(c1cc(NC(CC(C)(C)C)C2(O)CNC2)cnc1F)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,8.77
CC#CCN1CCCC(CNc2ccc3c(CCn4nnnc4C(CO)N4CCc5cccc(Cl)c5C4)c[nH]c3c2)C1,8.49
Cc1cc(Cl)nc(NC(C)(C#N)CCCN(C)C(C)C2CC2)c1-n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,12.12
Cc1cc(CN2CC(Nc3ccc(CCn4nnnc4C(CO)N4CCc5cccc(Cl)c5C4)c(C(F)(F)F)c3)CC2C)on1,8.04
OCC(c1nnnn1CCc1cccc(NC2(c3ccc(Cl)nc3)CC(O)C2)c1Cl)N1CCc2cccc(Cl)c2C1,12.47
N#Cc1ccncc1N(CC(N)CO)c1ccsc1Cn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,8.24
COc1ccc(NCC(C)Cn2cccc(C)c2=O)cc1-n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,10.74
COC(=O)CC(=O)NC1CCC(CNc2ncn(C)c2-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)C1,8.11
Cc1coc(C(O)C(C)CNc2ncc(C(F)(F)F)cc2-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c1,12.95
CC(C)(c1ccccc1)C1(Nc2cc(Cl)ncc2CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)CCC(O)CC1,8.57
Cc1cccnc1CN(c1ccsc1C(C)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1)C1CC(N)C1,3.67
Cc1ccc(N2CCC(Nc3ccc4c(-n5nnnc5C(CO)N5CCc6cccc(Cl)c6C5)cn(C)c4c3)C2)cc1C,11.48
CC1CCCC1N1CCCC(Nc2cc(Cl)cc(Cl)c2CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)C1C,8.34
CC(C)(C)OC(=O)Nc1ccc(-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cc1NC(=S)N1CCCC(O)(CO)C1,9.0
CC=CCN(CCC)[C@H]1CC[C@H](Nc2ccc3nsnc3c2-n2nnnc2[C@H](CO)N2CCc3cccc(Cl)c3C2)CC1,11.77
CC1CC1C(=O)N(c1ccc(NC(=O)Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cc1C(F)(F)F)C1CCC(N)CC1,8.8
O=C(O)C1CC(Nc2cncc(Cl)c2CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)(C(=O)O)CN1,7.86
Cc1nn(C)c(N(C2CCC(N)CC2)C(C)c2nn[nH]n2)c1Cn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,11.73
CN1CCCC(CC2CC2)(Nc2cc(I)ccc2-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)C1,9.24
CC(C)c1ccc(NC2CCC(Nc3cc(Cn4nnnc4C(CO)N4CCc5cccc(Cl)c5C4)ccc3Br)CC2)cc1,8.08
Cc1cc(N2CC(N)C3(CCC(F)(F)CC3)C2)ccc1NC(=O)Cn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,7.52
CN(C)C(=O)N1CCCC(CCNc2cccc(F)c2CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)C1,8.28
COC1(CNc2cc(Br)ccc2-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)CCN(C(C)C)CC1,10.19
CCCC(O)(CN)C1CCCCN1c1ccc(C(C)n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cc1,8.69
CC(c1cccc(NC(CCO)c2cccc(F)c2F)c1)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,11.36
Cc1cccc(NC(C#N)CCN2CCCOCC2C)c1CCn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,9.09
CC(C(=O)OC(C)(C)C)N1CCCC(Nc2ccc(C#N)cc2-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)C1,6.97
COc1ncccc1CN1CCC(CNc2c(-n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c(C(F)(F)F)nn2C)C1,9.96
CC(c1ccc(OC(F)F)c(NCC2CCN(C3COCC3O)CC2)c1)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,5.87
Cc1ncoc1C(=O)N(c1cc(Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cc2c1OCCCO2)C1CCC(N)CC1,9.38
Cc1ccccc1N(C)C(C)CCNc1ncn(C)c1-n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,6.8
CC(Nc1ccc(NC(=O)OC(C)(C)C)c(CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c1)C1(CCO)CCCCC1(C)C,6.0
CN(C)CC1CC(Nc2ccc(NC(=O)OC(C)(C)C)cc2-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)C1,9.36
O=C(Cn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1)Nc1ccc(NCC2CCN(C(=O)CC3CC3)CC2)cc1,10.03
Cc1cc(Br)c(N(C(N)=S)C2CCCN(C)C2)cc1-n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,10.53
COc1cc(NC2(C3(O)CCNCC3)CC(C)CC(C)C2)ccc1-n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,8.28
CCCOc1ccc(N2CCCC(Nc3cc(F)cc(Cn4nnnc4C(CO)N4CCc5cccc(Cl)c5C4)c3)C2)cc1,14.09
CC(C)(CO)C(Nc1ccsc1CCn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1)c1ccccc1F,10.43
OCC(c1nnnn1CCc1cccc(Cl)c1NC1(c2ccc(Cl)nc2)CC(O)C1)N1CCc2cccc(Cl)c2C1,10.15
OCC(c1nnnn1CCc1ccc(F)c(NC2CCC(O)(c3ccns3)CC2)c1)N1CCc2cccc(Cl)c2C1,11.79
CC(C)(C)C(=O)N(CC1CCC(N)C1)c1cc(CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cc2c1OCCCO2,8.23
COC(CO)CNc1ccccc1C(n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1)S(=O)(=O)c1ccc(C)cc1,9.7
C#CCC(CCN(C)C)Nc1c(Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)ccc(OC)c1OC,10.94
CC(CF)NC1CC(Nc2cc(Cl)c(C(C)n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)cn2)C1,10.46
CC(c1c(Br)ccc(NC2(c3cn[nH]c3)CCC(O)CC2)c1F)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,10.61
Cc1ccc(NCC(Nc2c(-n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c(C)nn2C)C(C)O)nn1,11.67
Cc1cc(F)ccc1C(CCO)C(C)Nc1cccc(Cl)c1Cn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,7.93
CC(c1c(N2CC3CCOC3(CN)C2)cccc1C(F)(F)F)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,10.04
CCN(c1ncccc1C)C1CCC(Nc2ccc(Br)c(CCn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c2)CC1,8.88
CN1CCC(Cc2ccns2)(Nc2ccc(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c(NC(=O)OC(C)(C)C)c2)C1,9.19
CN(CC1(C)COC1)C1CC(Nc2ccc(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c(NC(=O)OC(C)(C)C)c2)C1,10.61
CC(C)C(CCN1CCCC1)Nc1cccc(Cl)c1Cn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,8.17
Cc1cc(F)ccc1NCCCNc1ncccc1NC(=O)Cn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,8.69
Cc1cc(C)c(NC(=O)Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c(NC2CC2CC2CCCN2C)c1,9.52
CN(CC(=O)N(CC1CC1)c1cccc(NC(=O)Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c1)CC1CC(N)C1,9.08
CC(CO)Cn1cc(Nc2cc(C(C)n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)ccc2C(F)(F)F)c(C(=O)O)n1,8.88
COC(=O)C(C)(c1ccc(NCCCN(C(C)=O)C2CCCC2)cc1)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,11.41
COc1cc(C(C)n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)ccc1NCCC(C)NC(=O)C1(C)CCCC1,8.55
CCC(CNc1cc(-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)ccc1C(F)(F)F)CN1CC=CC1,10.18
CC(c1ccc(NC(=O)OC(C)(C)C)cc1NCC1(CO)CC12CCC(C)(C)CC2)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,11.33
CC(Nc1cc(C(F)(F)F)cc(Cl)c1-n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1)C(CO)N(C)C1CC1,12.05
CC(c1c(Br)ccc(NC2(c3cn[nH]c3)CCC(O)CC2)c1F)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,10.61
CCn1cnc(NC2CCC(NCC3CCCCS3)CC2)c1CCn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,9.49
COCCNC(=O)CN(C)C1CCC(Nc2cnc(F)c(CCn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c2)C1,16.52
CC1CC(Nc2ncnc(Cl)c2CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)CN1CC(C)(C)C#N,10.9
COC(=O)c1ccc(Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cc1NC1CCN(C(C)(C)C)CC1C,10.11
CC(C)(C)C(=O)CN1CCC(Nc2c(F)ccc(F)c2CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)CC1,8.74
CC(O)C(C)(CNc1ccc2sc(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)cc2n1)c1ccccc1,10.54
CCN1CCCC(Nc2c(C)cccc2Nc2cccc(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c2)C1,9.59
OCC(c1nnnn1-c1ccc(OC(F)(F)F)c(NCCCC(O)c2ccc(F)c(Cl)c2)c1)N1CCc2cccc(Cl)c2C1,11.97
CC(C)(C)c1nsc(N2CCC2CNc2ccc(Cl)cc2NC(=O)Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)n1,14.95
CC(C)c1ccc(C2(Nc3cc(C(C)n4nnnc4C(CO)N4CCc5cccc(Cl)c5C4)ccc3OC(F)(F)F)CCC(O)CC2)cc1,10.32
CC(c1ccc(C(F)(F)F)c(NC2CCCN(CC3(O)CCC3)C2)c1)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,12.31
CC(C)(C)CC(CCO)Nc1cccc(CCNC(=O)Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c1,12.23
CCN(CC1CCCC1Nc1ccc(C(F)(F)F)cc1C(C)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1)C(C)C,11.89
CC(Nc1cc(-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)ccc1F)C1CCN(CC2CCC2)C1,11.94
COC(CO)CNc1ccccc1C(n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1)S(=O)(=O)c1ccc(C)cc1,9.7
NC1CC(N(CCCn2ccnc2)c2cc(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)cc3c2OCCCO3)C1,10.44
OCC1CCC2(CC2)C1Nc1ncc(CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cc1Cl,13.62
CC(c1cc(Br)cc(NC2CC(CO)C3OC(C)(C)OC23)c1)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,13.38
Cc1nccc(CC(CO)CNc2cc(-n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)cc(Cl)c2F)n1,10.07
Cc1cnc(N(c2c(F)ccc(F)c2-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)C2CC(O)C2)c(N)c1,10.57
OCC(c1nnnn1CCc1ccc(C(F)(F)F)c(NCC2CCN2Cc2ccccc2F)c1)N1CCc2cccc(Cl)c2C1,12.89
CC(O)CCNc1cc(Nc2cc(Br)ccc2C(C)n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)ccn1,9.72
CCC1CN(CCC(C)C)CCC1CNc1ccc(Br)c(CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c1,13.37
Cc1ccc(C2(CO)CC2CNc2cc(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)cc(C)n2)cc1,7.6
CC1CCC(O)(C2(CNc3ccc(Cn4nnnc4C(CO)N4CCc5cccc(Cl)c5C4)cc3Cl)CC2)C1,6.14
Cc1[nH]nc(C(=O)N(CC(C)CCO)c2cc(-n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)cc3c2OCO3)c1N,13.65
CC1(O)CCN(CCCCNc2c(-n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)nc(Cl)c(Cl)c2Cl)CC1,10.74
CC(C)N(CC1CCC(N)C1)c1cc(CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)ccc1Br,9.05
CC(c1cc(NCC(O)CN2CCNS2(=O)=O)ccc1OC(F)F)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,10.23
CC(C)N1CCC(CN(C(=O)CN)c2sc(C(C)n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)cc2Br)C1,8.43
COc1cc(C2(Nc3ccc(C(F)(F)F)cc3Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)CC(O)C2)ccn1,9.83
CCS(=O)(=O)NC1CCC(Nc2cccc(Br)c2-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)C1,10.06
N#Cc1ccc(N2CCCC(Nc3ncccc3NC(=O)Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)C2)c(F)c1,7.96
CC(C)(C)N(CC1CCCC1CN)c1ccc(CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c(C(F)(F)F)c1,12.92
COc1ncc(N2CCCC(Nc3ccc4c(Cn5nnnc5C(CO)N5CCc6cccc(Cl)c6C5)cn(C)c4c3)C2)s1,9.81
CC(CN(C)C1CCNC1=O)Nc1ncc(-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cc1Cl,7.85
CCCC(C)C(=O)N(c1ccc(Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cn1)C1CCC(N)CC1,8.91
CC(=O)N1CC(Nc2ccc(Br)c(CCn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c2)C2(CC2)C1,10.83
O=C(NCCCNc1cc(-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)ccc1OC(F)F)c1cnns1,9.1
CCC(C)C(C)(O)C(C)CNc1ccc(OC)c(Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c1,10.75
CCCC(Nc1cc(NC(=O)Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)ccc1C)C1CN(C)CCO1,6.94
Cc1nn(C)c(NCC2(C3CC3)CCCCC2O)c1Cn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,9.59
CC(C)=CC(=O)N[C@H]1CC[C@@H](Nc2ccc3sc(CCn4nnnc4[C@@H](CO)N4CCc5cccc(Cl)c5C4)cc3n2)CC1,8.1
OCC(c1nnnn1Cc1c(Cl)cc(Cl)cc1NCC1CCCNC1c1cccs1)N1CCc2cccc(Cl)c2C1,9.31
CC1CCC(C(=O)NCCCCNc2ncc(-n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)s2)O1,11.03
O=S(=O)(NC1CCC(CNc2c(Cl)c(Cl)nc(-n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c2Cl)C1)C1CC1,12.12
NCC(CN)N(C(=O)C(F)(F)F)c1cc(Br)ccc1CCn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,10.61
Cc1cc(CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cnc1NC1(C(=O)N2CC(O)CCC2C)CC1,10.05
CC(c1cc2nc(Nc3ncccc3N3CC(O)C(O)C3)ccc2s1)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,8.11
Cc1ccc(S(=O)(=O)C(c2ccc(F)cc2N(CC2CC(N)C2)C(=O)c2cccc(F)c2)n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cc1,7.36
CC(c1ccc(Cl)c(N2CCCC(N)(C3(O)CCSCC3)C2)c1)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,14.64
Cc1cnoc1C(=O)N1CCC(C(C)Nc2cc(-n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)ccn2)CC1,11.95
COc1cc(OC)c(-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cc1NCC(CO)c1cccc(C(C)C)c1,14.56
CC(c1cc(NCC(C)(CO)c2n[nH]c3c2CCC3)cs1)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,10.16
Cc1cc(N(C(=O)N(C)C)C2CCC(N)CC2)ccc1CCn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,9.8
COc1ccc(Nc2cn(CC(C)(C)CO)ccc2=O)cc1Cn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,12.18
C=CC(C)N1CCC(Nc2cc(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)cc(Cl)n2)C(C)C1C,7.03
CCn1cc(Nc2cnccc2-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cc1C(=O)N1CCCC(O)C1,10.2
C=CCC(O)CCNc1cccc(F)c1CCn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,10.7
CCCNC(=O)C(C)N1CCC(Nc2ccc(C(F)(F)F)cc2-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)C1,13.42
COC(=O)c1ccc(Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cc1N(CCCN)Cc1cnc[nH]1,9.08
CC1CC(O)(C2(CN)CC2)CCN1c1ccc(Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cc1C(F)(F)F,6.65
CC(c1cc(Cl)nnc1N(CC1(C)CCCS1)C1CCC(N)CC1)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,12.18
Cc1ccc(CCn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c(NC2CC(O)(CCCC3CCCO3)C2)n1,6.47
CC(O)C(Cn1c(=O)[nH][nH]c1=O)Nc1ccc(-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)nn1,7.6
CC(O)CC(C)Nc1ccccc1Cn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,9.24
CC1(C)C(C(=O)N(CCCCN)c2c(Cl)cccc2-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)C1(C)C,8.25
NC1CC(N(CCC(F)F)c2cccc(-n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)n2)C1,11.2
Cc1cn(C2CCCNC2=O)nc1Nc1cc(-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cc2c1OCO2,9.63
CC(CNc1ncc(C(F)(F)F)cc1CCn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1)CNC1CCC1,10.91
OCC(c1nnnn1Cc1cc(Nc2cnc(NC3CCC(O)CC3)s2)cnc1F)N1CCc2cccc(Cl)c2C1,10.6
CC(C)(CNC1CC(O)C1(C)C)Nc1ccccc1Cn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,8.19
CC(C)(C)C(CNc1ncc(-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)cc1Cl)N1CCC(CO)C1,10.58
CC(c1ccc(NC(=O)OC(C)(C)C)cc1N(CCCN)c1ccc(=O)n(C)c1)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,8.78
COc1c(NC2(c3ccc(F)c(C#N)c3)CCC(O)CC2)cccc1-n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,10.6
CC(C)N(c1cnc(F)c(-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c1)S(=O)(=O)N1CCCC(N)C1,8.63
CCOC(CCn1ccn(C)c1=O)CNc1ccc(OC)c(Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)c1,8.61
CSc1ccc(NC2CCC(Nc3cnccc3CCn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)CC2)cc1,11.1
Cc1ccc(C(CNc2cc(NC(=O)Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)ccc2N)CC(C)O)cc1C,8.93
CC1CN(c2ccsc2)CCC1Nc1ccc(C(F)(F)F)cc1Cn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,11.61
CC(c1c(F)cccc1NCCCNc1ccnnc1)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,9.98
Cc1cc(NCC2CCN(C(=O)c3ccc(=O)[nH]c3)C2)ccc1CCn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,10.1
CC(c1cc2nc(NC3CCCC(N4CCOCC4=O)C3)ccc2s1)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,8.79
CCCC(Nc1cc(NC(=O)Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)ccc1C)C1CN(C)CCO1,6.94
CC(c1c(F)cccc1NC1CCCN(Cc2cn(C)cn2)C1)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,8.17
O=C(Cn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1)NCCNc1ncc(C(F)(F)F)cc1NC1CCN(Cc2cnsn2)CC1,10.58
COc1cccc(Nc2ccncc2C(=O)NC2CCC(O)CC2)c1C(C)n1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,7.83
O=C(Cc1ccccc1)N1CCC(CNc2cc(-n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)ccc2OC(F)(F)F)CC1,13.97
COC(=O)C(N)C1CCCN(c2cc(C)c(-n3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c(Cl)n2)C1,9.0
CC1CC1C(=O)NC1CCC(Nc2ccc(OC(F)F)c(Cn3nnnc3C(CO)N3CCc4cccc(Cl)c4C3)c2)CC1,6.15
CN(c1cc(N2CCC(CO)C2)nc(N)n1)c1cc(Cl)ccc1Cn1nnnc1C(CO)N1CCc2cccc(Cl)c2C1,7.59
CC(C)(N)CCCN(CC1(C)CCCC1)c1cc(-n2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)ccc1OC(F)F,9.2
Cc1cc(CN2CC(CNc3ccc(-n4nnnc4C(CO)N4CCc5cccc(Cl)c5C4)cc3)C2)cs1,6.1
CC(C)(C)OC(=O)Nc1cc(Cn2nnnc2C(CO)N2CCc3cccc(Cl)c3C2)ccc1NC12CC(CNC1=O)C2,6.58
